Date Time,Full Message,Template 1,Word 1,Conjunction,Template 2,Word 2,Gesture,Location,Umbrella Location,Appraisals
20/11/2022 19:56,blocking required ahead,[' required ahead'],blocking,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,1
20/11/2022 19:56,let there be fear,['let there be '],fear,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,1
20/11/2022 19:58,here!!,['!'],here!,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,127
20/11/2022 19:58,jumping required ahead,[' required ahead'],jumping,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,22
20/11/2022 19:58,try down,['try '],down,,,,Point Downwards,Lakeside Crystal Cave,Liurnia of the Lakes,19
20/11/2022 19:58,seek talisman,['seek '],talisman,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,13
20/11/2022 19:58,try cliff,['try '],cliff,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,11
20/11/2022 19:58,"first off, down","['first off, ']",down,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,6
20/11/2022 19:58,time for piercing,['time for '],piercing,,,,Spread Out,Lakeside Crystal Cave,Liurnia of the Lakes,1
20/11/2022 19:58,liar ahead,[' ahead'],liar,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 19:58,why is it always slug? in short rump?,"['why is it always', '?']",slug, in short ,['?'],rump,Sitting Sideways,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:00,be wary of message,['be wary of '],message,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,78
20/11/2022 20:00,visions of message... therefore just getting started!,"['visions of ', '...']",message, therefore ,['!'],just getting started,,Lakeside Crystal Cave,Liurnia of the Lakes,46
20/11/2022 20:00,"ahh, slug...","['ahh, ', '...']",slug,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,5
20/11/2022 20:00,target lock ahead,[' ahead'],target lock,,,,Point Downwards,Lakeside Crystal Cave,Liurnia of the Lakes,3
20/11/2022 20:00,be wary of pack,['be wary of '],pack,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,2
20/11/2022 20:00,be wary of group,['be wary of '],group,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,2
20/11/2022 20:00,try skill,['try '],skill,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,1
20/11/2022 20:00,try rump,['try '],rump,,,,Point Forwards,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:00,could this be a dog?,"['could this be a ', '?']",dog,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:06,up but hole,,up, but ,,hole,What Do You Want?,Lakeside Crystal Cave,Liurnia of the Lakes,47
20/11/2022 20:06,"not here!!, death ahead",['!'],not here!,",",[' ahead'],death,Golden Order Totality,Lakeside Crystal Cave,Liurnia of the Lakes,28
20/11/2022 20:06,"could this be a pickle? so to speak ahh, i can't take this......","['could this be a ', '?']",pickle, so to speak ,"['ahh, ', '...']",i can't take this...,Grovel for Mercy,Lakeside Crystal Cave,Liurnia of the Lakes,26
20/11/2022 20:06,be wary of rump,['be wary of '],rump,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,9
20/11/2022 20:06,be wary of boss,['be wary of '],boss,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,6
20/11/2022 20:06,try ranged battle,['try '],ranged battle,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,1
20/11/2022 20:06,why is it always death?,"['why is it always', '?']",death,,,,Dejection,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:06,battle ahead,[' ahead'],battle,,,,Point Forwards,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:06,try guard counter,['try '],guard counter,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,0
20/11/2022 20:14,didn't expect surprise attack... but hole!,"[""didn't expect "", '...']",surprise attack, but ,['!'],hole,,Lakeside Crystal Cave,Liurnia of the Lakes,104
20/11/2022 20:14,well done,,well done,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,61
20/11/2022 20:14,weak foe?,['?'],weak foe,,,,,Roundtable Hold,Miscellaneous,1
20/11/2022 20:14,dog ahead,[' ahead'],dog,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,25
20/11/2022 20:14,"ahh, weak foe...","['ahh, ', '...']",weak foe,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,4
20/11/2022 20:14,"first off, snake therefore friendship required ahead","['first off, ']",snake, therefore ,[' required ahead'],friendship,Warm Welcome,Liurnia of the Lakes,Liurnia of the Lakes,4
20/11/2022 20:14,love ahead,[' ahead'],love,,,,,Lakeside Crystal Cave,Liurnia of the Lakes,2
20/11/2022 20:14,lover ahead,[' ahead'],lover,,,,,Liurnia of the Lakes,Liurnia of the Lakes,2
20/11/2022 20:14,pathetic sort ahead,[' ahead'],pathetic sort,,,,Bravo!,Liurnia of the Lakes,Liurnia of the Lakes,0
20/11/2022 20:17,night required ahead,[' required ahead'],night,,,,,Liurnia of the Lakes,Liurnia of the Lakes,890
20/11/2022 20:17,try night and then visions of precious item...,['try '],night, and then ,"['visions of ', '...']",precious item,Rallying Cry,Liurnia of the Lakes,Liurnia of the Lakes,694
20/11/2022 20:17,house ahead therefore time for prawn,[' ahead'],house, therefore ,['time for '],prawn,Rapture,Liurnia of the Lakes,Liurnia of the Lakes,442
20/11/2022 20:17,"first off, night and then try holy","['first off, ']",night, and then ,['try '],holy,Prayer,Liurnia of the Lakes,Liurnia of the Lakes,268
20/11/2022 20:17,tarnished ahead,[' ahead'],tarnished,,,,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,254
20/11/2022 20:17,prawn ahead,[' ahead'],prawn,,,,,Liurnia of the Lakes,Liurnia of the Lakes,59
20/11/2022 20:17,try horseback battle,['try '],horseback battle,,,,,Liurnia of the Lakes,Liurnia of the Lakes,20
20/11/2022 20:17,"ahh, old codger... but why is it always so lonely?","['ahh, ', '...']",old codger, but ,"['why is it always', '?']",so lonely,Rest,Liurnia of the Lakes,Liurnia of the Lakes,6
20/11/2022 20:17,still no merchant...,"['still no ', '...']",merchant,,,,,Liurnia of the Lakes,Liurnia of the Lakes,2
20/11/2022 20:17,why is it always weak foe?,"['why is it always', '?']",weak foe,,,,Bravo!,Boilprawn Shack,Liurnia of the Lakes,1
20/11/2022 20:31,didn't expect prawn...,"[""didn't expect "", '...']",prawn,,,,,Liurnia of the Lakes,Liurnia of the Lakes,1357
20/11/2022 20:31,god!,['!'],god,,,,Warm Welcome,Liurnia of the Lakes,Liurnia of the Lakes,80
20/11/2022 20:31,"try north, west",['try '],north,",",,west,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,46
20/11/2022 20:31,likely friend,['likely '],friend,,,,,Boilprawn Shack,Liurnia of the Lakes,19
20/11/2022 20:31,try help me...,['try '],help me...,,,,,Liurnia of the Lakes,Liurnia of the Lakes,16
20/11/2022 20:31,friend,,friend,,,,,Boilprawn Shack,Liurnia of the Lakes,9
20/11/2022 20:31,sacrifice,,sacrifice,,,,,Liurnia of the Lakes,Liurnia of the Lakes,1
20/11/2022 20:31,"first off, snake except friend!","['first off, ']",snake, except ,['!'],friend,Nod In Thought,Liurnia of the Lakes,Liurnia of the Lakes,0
20/11/2022 20:34,"plump sort..., try jumping",['...'],plump sort,",",['try '],jumping,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,192
20/11/2022 20:34,why is it always demi-human?,"['why is it always', '?']",demi-human,,,,,Liurnia of the Lakes,Liurnia of the Lakes,129
20/11/2022 20:34,if only i had a close-quarters battle...,"['if only I had a ', '...']",close-quarters battle,,,,,Liurnia of the Lakes,Liurnia of the Lakes,76
20/11/2022 20:34,strange sort ahead,[' ahead'],strange sort,,,,Grovel for Mercy,Liurnia of the Lakes,Liurnia of the Lakes,48
20/11/2022 20:34,"behold, weak foe!","['behold, ', '!']",weak foe,,,,,Liurnia of the Lakes,Liurnia of the Lakes,46
20/11/2022 20:34,precious item ahead,[' ahead'],precious item,,,,,Liurnia of the Lakes,Liurnia of the Lakes,25
20/11/2022 20:34,time for defeating one-by-one,['time for '],defeating one-by-one,,,,,Liurnia of the Lakes,Liurnia of the Lakes,23
20/11/2022 20:34,time for outsider,['time for '],outsider,,,,,Liurnia of the Lakes,Liurnia of the Lakes,4
20/11/2022 20:34,lovable sort ahead,[' ahead'],lovable sort,,,,,Liurnia of the Lakes,Liurnia of the Lakes,3
20/11/2022 20:34,visions of checkpoint...,"['visions of ', '...']",checkpoint,,,,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,1
20/11/2022 20:42,could this be a friend?,"['could this be a ', '?']",friend,,,,Point Downwards,Liurnia of the Lakes,Liurnia of the Lakes,35
20/11/2022 20:42,"look carefully, head ahead",,look carefully,",",[' ahead'],head,Point Downwards,Liurnia of the Lakes,Liurnia of the Lakes,28
20/11/2022 20:42,be wary of sentry so to speak strange sort,['be wary of '],sentry, so to speak ,,strange sort,Point Downwards,Liurnia of the Lakes,Liurnia of the Lakes,24
20/11/2022 20:42,sadness ahead,[' ahead'],sadness,,,,,Academy Gate Town,Liurnia of the Lakes,8
20/11/2022 20:42,treasure chest ahead,[' ahead'],treasure chest,,,,Point Forwards,Academy Gate Town,Liurnia of the Lakes,7
20/11/2022 20:42,offer bloodstain,['offer '],bloodstain,,,,,Academy Gate Town,Liurnia of the Lakes,4
20/11/2022 20:42,be wary of tarnished,['be wary of '],tarnished,,,,Hoslow's Oath,Liurnia of the Lakes,Liurnia of the Lakes,1
20/11/2022 20:42,"first off, defeating one-by-one","['first off, ']",defeating one-by-one,,,,,Academy Gate Town,Liurnia of the Lakes,1
20/11/2022 20:42,if only i had a rump...,"['if only I had a ', '...']",rump,,,,,Academy Gate Town,Liurnia of the Lakes,0
20/11/2022 20:49,"seems familiar…..., ahh, dragon...",['...'],seems familiar…,",","['ahh, ', '...']",dragon,Prayer,Liurnia of the Lakes,Liurnia of the Lakes,291
20/11/2022 20:49,didn't expect raptor...,"[""didn't expect "", '...']",raptor,,,,,Liurnia of the Lakes,Liurnia of the Lakes,272
20/11/2022 20:49,flower ahead,[' ahead'],flower,,,,,Liurnia of the Lakes,Liurnia of the Lakes,127
20/11/2022 20:49,"ahh, look carefully..., beautiful... ahead","['ahh, ', '...']",look carefully,",",[' ahead'],beautiful...,Point Upwards,Liurnia of the Lakes,Liurnia of the Lakes,88
20/11/2022 20:49,house,,house,,,,Rest,Liurnia of the Lakes,Liurnia of the Lakes,59
20/11/2022 20:49,"visions of god..., could this be a fortitude?","['visions of ', '...']",god,",","['could this be a ', '?']",fortitude,Rapture,Liurnia of the Lakes,Liurnia of the Lakes,42
20/11/2022 20:49,let there be stars and then it's like a dream...,['let there be '],stars, and then ,,it's like a dream...,Point Upwards,Liurnia of the Lakes,Liurnia of the Lakes,30
20/11/2022 20:49,praise the flower!,['praise the '],flower,,,,,Liurnia of the Lakes,Liurnia of the Lakes,21
20/11/2022 20:49,crystal ahead therefore visions of dragon...,[' ahead'],crystal, therefore ,"['visions of ', '...']",dragon,Rallying Cry,Liurnia of the Lakes,Liurnia of the Lakes,1
20/11/2022 21:02,god,,god,,,,Point Upwards,Liurnia of the Lakes,Liurnia of the Lakes,1117
20/11/2022 21:02,why is it always on the brink?,"['why is it always', '?']",on the brink,,,,,Liurnia of the Lakes,Liurnia of the Lakes,90
20/11/2022 21:02,"fort, night!",,fort,",",['!'],night,,Liurnia of the Lakes,Liurnia of the Lakes,88
20/11/2022 21:02,faith required ahead,[' required ahead'],faith,,,,Desperate Prayer,Liurnia of the Lakes,Liurnia of the Lakes,51
20/11/2022 21:02,praise the up!,['praise the '],up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,17
20/11/2022 21:02,"friend, o friend","[', o ']",friend,,,,,Liurnia of the Lakes,Liurnia of the Lakes,6
20/11/2022 21:02,grace ahead,[' ahead'],grace,,,,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,3
20/11/2022 21:02,god ahead,[' ahead'],god,,,,,Liurnia of the Lakes,Liurnia of the Lakes,0
20/11/2022 21:04,why is it always clue? in short visions of beast...,"['why is it always', '?']",clue, in short ,"['visions of ', '...']",beast,Dejection,Academy Gate Town,Liurnia of the Lakes,2559
20/11/2022 21:04,be wary of ambush but seek beast,['be wary of '],ambush, but ,['seek '],beast,Wait!,Liurnia of the Lakes,Liurnia of the Lakes,197
20/11/2022 21:04,"dog, o dog","[', o ']",dog,,,,,Liurnia of the Lakes,Liurnia of the Lakes,127
20/11/2022 21:04,why is it always dog?,"['why is it always', '?']",dog,,,,,Liurnia of the Lakes,Liurnia of the Lakes,85
20/11/2022 21:04,why is it always comfort?,"['why is it always', '?']",comfort,,,,,Liurnia of the Lakes,Liurnia of the Lakes,74
20/11/2022 21:04,"behold, up!","['behold, ', '!']",up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,50
20/11/2022 21:04,up ahead,[' ahead'],up,,,,Point Upwards,Liurnia of the Lakes,Liurnia of the Lakes,38
20/11/2022 21:04,try something incredible,['try '],something incredible,,,,,Liurnia of the Lakes,Liurnia of the Lakes,20
20/11/2022 21:04,could this be a flower?,"['could this be a ', '?']",flower,,,,,Liurnia of the Lakes,Liurnia of the Lakes,9
20/11/2022 21:08,"look carefully, grace ahead",,look carefully,",",[' ahead'],grace,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,2078
20/11/2022 21:08,look carefully... and then visions of grace...,['...'],look carefully, and then ,"['visions of ', '...']",grace,Point Forwards,Testu's Rise,Liurnia of the Lakes,57
20/11/2022 21:08,seek up,['seek '],up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,35
20/11/2022 21:08,seek grace,['seek '],grace,,,,,Liurnia of the Lakes,Liurnia of the Lakes,32
20/11/2022 21:08,"behold, tree!","['behold, ', '!']",tree,,,,,Liurnia of the Lakes,Liurnia of the Lakes,31
20/11/2022 21:08,"ahh, love... but hole!","['ahh, ', '...']",love, but ,['!'],hole,Jump for Joy,Liurnia of the Lakes,Liurnia of the Lakes,24
20/11/2022 21:08,be wary of high road,['be wary of '],high road,,,,,Liurnia of the Lakes,Liurnia of the Lakes,20
20/11/2022 21:08,"why is it always attacking?, you don't have the right...","['why is it always', '?']",attacking,",",['...'],you don't have the right,,Liurnia of the Lakes,Liurnia of the Lakes,5
20/11/2022 21:08,dog ahead,[' ahead'],dog,,,,Point Forwards,Liurnia of the Lakes,Liurnia of the Lakes,5
20/11/2022 21:08,"time for tears, dog, o dog",['time for '],tears,",","[', o ']",dog,Dejection,Testu's Rise,Liurnia of the Lakes,1
20/11/2022 21:13,"cellar ahead, be wary of monster",[' ahead'],cellar,",",['be wary of '],monster,Point Forwards,Kingsrealm Ruins,Liurnia of the Lakes,41
20/11/2022 21:13,hidden path!,['!'],hidden path,,,,,Liurnia of the Lakes,Liurnia of the Lakes,27
20/11/2022 21:13,"ahh, close-quarters battle...","['ahh, ', '...']",close-quarters battle,,,,,Kingsrealm Ruins,Liurnia of the Lakes,10
20/11/2022 21:13,praise the sending gate!,['praise the '],sending gate,,,,,Liurnia of the Lakes,Liurnia of the Lakes,9
20/11/2022 21:13,too high up ahead,[' ahead'],too high up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,8
20/11/2022 21:13,angel ahead,[' ahead'],angel,,,,,Liurnia of the Lakes,Liurnia of the Lakes,7
20/11/2022 21:13,hidden path ahead,[' ahead'],hidden path,,,,,Kingsrealm Ruins,Liurnia of the Lakes,0
20/11/2022 21:13,time for sleep in short it's like a dream......,['time for '],sleep, in short ,['...'],it's like a dream...,Polite Bow,Liurnia of the Lakes,Liurnia of the Lakes,0
20/11/2022 21:13,good sort ahead,[' ahead'],good sort,,,,,Liurnia of the Lakes,Liurnia of the Lakes,0
21/11/2022 17:11,well done!,['!'],well done,,,,Bravo!,Malefactor's Evergaol,Liurnia of the Lakes,28
21/11/2022 17:11,"first off, calmness","['first off, ']",calmness,,,,,Liurnia of the Lakes,Liurnia of the Lakes,23
21/11/2022 17:11,be wary of cliff,['be wary of '],cliff,,,,,Liurnia of the Lakes,Liurnia of the Lakes,16
21/11/2022 17:11,stomach!,['!'],stomach,,,,,Malefactor's Evergaol,Liurnia of the Lakes,8
21/11/2022 17:11,try jump attack,['try '],jump attack,,,,,Malefactor's Evergaol,Liurnia of the Lakes,6
21/11/2022 17:11,lover ahead,[' ahead'],lover,,,,,Malefactor's Evergaol,Liurnia of the Lakes,5
21/11/2022 17:11,let there be too high up,['let there be '],too high up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,4
21/11/2022 17:11,be wary of fingers,['be wary of '],fingers,,,,,Liurnia of the Lakes,Liurnia of the Lakes,0
21/11/2022 17:11,item ahead,[' ahead'],item,,,,,Liurnia of the Lakes,Liurnia of the Lakes,0
21/11/2022 17:16,house,,house,,,,,Liurnia of the Lakes,Liurnia of the Lakes,256
21/11/2022 17:16,time for house,['time for '],house,,,,Crossed Legs,Liurnia of the Lakes,Liurnia of the Lakes,41
21/11/2022 17:16,"item ahead, try rolling",[' ahead'],item,",",['try '],rolling,,Liurnia of the Lakes,Liurnia of the Lakes,27
21/11/2022 17:16,seek up,['seek '],up,,,,,Liurnia of the Lakes,Liurnia of the Lakes,15
21/11/2022 17:16,regret ahead,[' ahead'],regret,,,,,Liurnia of the Lakes,Liurnia of the Lakes,8
21/11/2022 17:16,head ahead,[' ahead'],head,,,,,Liurnia of the Lakes,Liurnia of the Lakes,6
21/11/2022 17:16,could this be a bug?,"['could this be a ', '?']",bug,,,,Point Downwards,Liurnia of the Lakes,Liurnia of the Lakes,0
21/11/2022 17:20,door ahead,[' ahead'],door,,,,,Village of the Albinaurics,Liurnia of the Lakes,145
21/11/2022 17:20,precious item ahead but be wary of reinforcements,[' ahead'],precious item, but ,['be wary of '],reinforcements,Point Forwards,Village of the Albinaurics,Liurnia of the Lakes,25
21/11/2022 17:20,death,,death,,,,Dejection,Village of the Albinaurics,Liurnia of the Lakes,21
21/11/2022 17:20,try horseback battle,['try '],horseback battle,,,,,Village of the Albinaurics,Liurnia of the Lakes,21
21/11/2022 17:20,strong foe ahead so to speak try crouching,[' ahead'],strong foe, so to speak ,['try '],crouching,Point Forwards,Village of the Albinaurics,Liurnia of the Lakes,7
21/11/2022 17:20,praise the calmness!,['praise the '],calmness,,,,,Village of the Albinaurics,Liurnia of the Lakes,6
21/11/2022 17:20,"ahh, stealth...","['ahh, ', '...']",stealth,,,,,Village of the Albinaurics,Liurnia of the Lakes,3
21/11/2022 17:20,seek taking on all at once,['seek '],taking on all at once,,,,,Village of the Albinaurics,Liurnia of the Lakes,1
21/11/2022 17:20,warrior ahead,[' ahead'],warrior,,,,,Village of the Albinaurics,Liurnia of the Lakes,0
21/11/2022 17:20,"behold, unnoticed!","['behold, ', '!']",unnoticed,,,,,Village of the Albinaurics,Liurnia of the Lakes,0
21/11/2022 17:22,"don't you dare!!, time for calmness",['!'],don't you dare!,",",['time for '],calmness,,Village of the Albinaurics,Liurnia of the Lakes,119
21/11/2022 17:22,"first off, well done but rolling required ahead","['first off, ']",well done, but ,[' required ahead'],rolling,Point Forwards,Village of the Albinaurics,Liurnia of the Lakes,107
21/11/2022 17:22,be wary of left,['be wary of '],left,,,,,Village of the Albinaurics,Liurnia of the Lakes,51
21/11/2022 17:22,try jumping off,['try '],jumping off,,,,,Village of the Albinaurics,Liurnia of the Lakes,49
21/11/2022 17:22,"be wary of item crafting, could this be a material?",['be wary of '],item crafting,",","['could this be a ', '?']",material,Point Downwards,Village of the Albinaurics,Liurnia of the Lakes,6
21/11/2022 17:22,sadness ahead,[' ahead'],sadness,,,,,Village of the Albinaurics,Liurnia of the Lakes,4
21/11/2022 17:22,try attacking,['try '],attacking,,,,,Village of the Albinaurics,Liurnia of the Lakes,4
21/11/2022 17:22,likely dark therefore praise the south!,['likely '],dark, therefore ,['praise the '],south,Heartening Cry,Village of the Albinaurics,Liurnia of the Lakes,3
